"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 9. Not elsewhere classified","2019",5.214,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2018",350.433,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2018",86.995,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Level not stated","2018",4.588,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2018",350.433,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2018",5.364,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2018",38.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2018",82.066,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 3. Upper secondary education","2018",131.384,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 4. Post-secondary non-tertiary education","2018",1.101,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 5. Short-cycle tertiary education","2018",4.407,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2018",50.01,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 7. Master's or equivalent level","2018",32.084,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 8. Doctoral or equivalent level","2018",0.494,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 9. Not elsewhere classified","2018",4.588,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2017",437.524,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2017",99.439,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Level not stated","2017",5.389,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2017",437.524,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2017",5.663,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2017",48.045,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2017",100.559,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 3. Upper secondary education","2017",177.163,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 4. Post-secondary non-tertiary education","2017",1.266,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 5. Short-cycle tertiary education","2017",7.584,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2017",62.441,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 7. Master's or equivalent level","2017",27.741,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 8. Doctoral or equivalent level","2017",1.673,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 9. Not elsewhere classified","2017",5.389,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2016",538.499,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2016",104.287,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Level not stated","2016",9.69,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2016",538.499,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2016",7.222,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2016",56.939,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2016",136.165,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 3. Upper secondary education","2016",222.453,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 4. Post-secondary non-tertiary education","2016",1.743,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 5. Short-cycle tertiary education","2016",6.814,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2016",63.08,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 7. Master's or equivalent level","2016",32.422,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 8. Doctoral or equivalent level","2016",1.972,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 9. Not elsewhere classified","2016",9.69,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2015",613.843,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2015",122.749,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Level not stated","2015",5.509,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2015",613.843,,,,"Repository: ILO-STATISTICS - Micro data processing"
